circuit_name,model,mode,lang,run,pass,fidelity
inter_02_qft2,gpt-5.6-terra,tv,en,1,True,1.0
inter_02_qft2,gpt-5.6-terra,tv,en,2,True,1.0
inter_02_qft2,gpt-5.6-terra,tv,en,3,True,1.0
inter_02_qft2,gpt-5.6-terra,tv,en,4,True,1.0
inter_02_qft2,gpt-5.6-terra,tv,en,5,True,1.0
inter_03_teleport_prep,gpt-5.6-terra,tv,en,1,True,1.0
inter_03_teleport_prep,gpt-5.6-terra,tv,en,2,True,1.0
inter_03_teleport_prep,gpt-5.6-terra,tv,en,3,True,1.0
inter_03_teleport_prep,gpt-5.6-terra,tv,en,4,True,1.0
inter_03_teleport_prep,gpt-5.6-terra,tv,en,5,True,1.0
inter_04_deutsch,gpt-5.6-terra,tv,en,1,True,1.0
inter_04_deutsch,gpt-5.6-terra,tv,en,2,True,1.0
inter_04_deutsch,gpt-5.6-terra,tv,en,3,True,1.0
inter_04_deutsch,gpt-5.6-terra,tv,en,4,True,1.0
inter_04_deutsch,gpt-5.6-terra,tv,en,5,True,1.0
inter_05_superdense,gpt-5.6-terra,tv,en,1,True,1.0
inter_05_superdense,gpt-5.6-terra,tv,en,2,True,1.0
inter_05_superdense,gpt-5.6-terra,tv,en,3,True,1.0
inter_05_superdense,gpt-5.6-terra,tv,en,4,True,1.0
inter_05_superdense,gpt-5.6-terra,tv,en,5,True,1.0
inter_06_grover2,gpt-5.6-terra,tv,en,1,True,1.0
inter_06_grover2,gpt-5.6-terra,tv,en,2,True,1.0
inter_06_grover2,gpt-5.6-terra,tv,en,3,True,1.0
inter_06_grover2,gpt-5.6-terra,tv,en,4,True,1.0
inter_06_grover2,gpt-5.6-terra,tv,en,5,True,1.0
inter_07_param_rot,gpt-5.6-terra,tv,en,1,True,1.0
inter_07_param_rot,gpt-5.6-terra,tv,en,2,True,1.0
inter_07_param_rot,gpt-5.6-terra,tv,en,3,True,1.0
inter_07_param_rot,gpt-5.6-terra,tv,en,4,True,1.0
inter_07_param_rot,gpt-5.6-terra,tv,en,5,True,1.0
inter_08_fredkin,gpt-5.6-terra,tv,en,1,True,1.0
inter_08_fredkin,gpt-5.6-terra,tv,en,2,True,1.0
inter_08_fredkin,gpt-5.6-terra,tv,en,3,True,1.0
inter_08_fredkin,gpt-5.6-terra,tv,en,4,True,1.0
inter_08_fredkin,gpt-5.6-terra,tv,en,5,True,1.0
inter_09_shift_reg,gpt-5.6-terra,tv,en,1,True,1.0
inter_09_shift_reg,gpt-5.6-terra,tv,en,2,True,1.0
inter_09_shift_reg,gpt-5.6-terra,tv,en,3,True,1.0
inter_09_shift_reg,gpt-5.6-terra,tv,en,4,True,1.0
inter_09_shift_reg,gpt-5.6-terra,tv,en,5,True,1.0
inter_10_phase_est,gpt-5.6-terra,tv,en,1,False,0.0
inter_10_phase_est,gpt-5.6-terra,tv,en,2,False,0.9061
inter_10_phase_est,gpt-5.6-terra,tv,en,3,False,0.9061
inter_10_phase_est,gpt-5.6-terra,tv,en,4,False,0.9061
inter_10_phase_est,gpt-5.6-terra,tv,en,5,False,0.9061
